ID,MATRICULA,COD_CURSO,CURSO,PERIODO,CODIGO,DISCIPLINA,CREDITOS,DEPARTAMENTO,MEDIA,SITUACAO,PERIODO_INGRESSO,PERIODO_RELATIVO,COD_EVASAO
5553,808799728,14123100,ENGENHARIA ELETRICA,2011.1,1404147,LAB. DISPOSITIVOS ELETRONICOS,1,UNID. ACAD. DE ENGENHARIA ELETRICA,8.3,Aprovado,2009.1,5,0
5554,808799728,14123100,ENGENHARIA ELETRICA,2009.1,1109035,ALGEBRA VETORIAL E GEOMETRIA ANALITICA,4,UNID. ACAD. DE MATEMATICA,7.3,Aprovado,2009.1,1,0
5555,808799728,14123100,ENGENHARIA ELETRICA,2009.1,1108030,FISICA GERAL I,4,UNID. ACAD. DE FISICA,7,Aprovado,2009.1,1,0
5556,808799728,14123100,ENGENHARIA ELETRICA,2009.1,1109103,CALCULO DIFERENCIAL E INTEGRAL I,4,UNID. ACAD. DE MATEMATICA,7.7,Aprovado,2009.1,1,0
5557,571335956,14123100,ENGENHARIA ELETRICA,2011.1,1404137,CIRCUITOS ELETRICOS I,4,UNID. ACAD. DE ENGENHARIA ELETRICA,5.3,Aprovado,2009.1,5,0
5558,571335956,14123100,ENGENHARIA ELETRICA,2009.1,1109103,CALCULO DIFERENCIAL E INTEGRAL I,4,UNID. ACAD. DE MATEMATICA,8.2,Aprovado,2009.1,1,0
5559,571335956,14123100,ENGENHARIA ELETRICA,2011.1,1404143,ONDAS E LINHAS,4,UNID. ACAD. DE ENGENHARIA ELETRICA,7.9,Aprovado,2009.1,5,0
5560,571335956,14123100,ENGENHARIA ELETRICA,2009.1,1503038,CIENCIAS DO AMBIENTE,3,UNID. ACAD. DE ENGENHARIA CIVIL,4.2,Reprovado,2009.1,1,0
5561,571335956,14123100,ENGENHARIA ELETRICA,2011.1,1411075,CALCULO NUMERICO,4,UNID. ACAD. DE SISTEMAS E COMPUTACAO,7.4,Aprovado,2009.1,5,0
5562,571335956,14123100,ENGENHARIA ELETRICA,2009.1,1109035,ALGEBRA VETORIAL E GEOMETRIA ANALITICA,4,UNID. ACAD. DE MATEMATICA,9.8,Aprovado,2009.1,1,0
5563,571335956,14123100,ENGENHARIA ELETRICA,2011.1,1404164,LAB. CIRCUITOS LOGICOS,1,UNID. ACAD. DE ENGENHARIA ELETRICA,3.1,Reprovado,2009.1,5,0
5564,571335956,14123100,ENGENHARIA ELETRICA,2011.1,1404160,ANALISE DE SINAIS E SISTEMAS,4,UNID. ACAD. DE ENGENHARIA ELETRICA,7,Aprovado,2009.1,5,0
5565,571335956,14123100,ENGENHARIA ELETRICA,2011.1,1114109,PROCESSOS ESTOCASTICOS,4,UNID. ACAD. DE ESTATISTICA,7.3,Aprovado,2009.1,5,0
5566,571335956,14123100,ENGENHARIA ELETRICA,2009.1,1404132,INTRODUCAO A ENGENHARIA ELETRICA,2,UNID. ACAD. DE ENGENHARIA ELETRICA,10,Aprovado,2009.1,1,0
5567,571335956,14123100,ENGENHARIA ELETRICA,2011.1,1106058,INTRODUCAO A CIENCIA DOS MATERIAIS,4,UNID. ACAD. DE ENGENHARIA DE MATERIAIS,8.1,Aprovado,2009.1,5,0
5568,571335956,14123100,ENGENHARIA ELETRICA,2009.1,1108030,FISICA GERAL I,4,UNID. ACAD. DE FISICA,7.3,Aprovado,2009.1,1,0
5569,571335956,14123100,ENGENHARIA ELETRICA,2009.1,1411160,INTRODUCAO A PROGRAMACAO,4,UNID. ACAD. DE SISTEMAS E COMPUTACAO,7.5,Aprovado,2009.1,1,0
5570,571335956,14123100,ENGENHARIA ELETRICA,2009.1,1113004,EXPRESSAO GRAFICA,4,UNID. ACAD. DE ENGENHARIA DE PRODUCAO,7,Aprovado,2009.1,1,0
5571,333872184,14123100,ENGENHARIA ELETRICA,2011.1,1109105,CALCULO DIFERENCIAL E INTEGRAL III,5,UNID. ACAD. DE MATEMATICA,3,Reprovado,2009.1,5,0
5572,333872184,14123100,ENGENHARIA ELETRICA,2009.1,1108030,FISICA GERAL I,4,UNID. ACAD. DE FISICA,5.1,Aprovado,2009.1,1,0
5573,333872184,14123100,ENGENHARIA ELETRICA,2009.1,1404132,INTRODUCAO A ENGENHARIA ELETRICA,2,UNID. ACAD. DE ENGENHARIA ELETRICA,9,Aprovado,2009.1,1,0
5574,333872184,14123100,ENGENHARIA ELETRICA,2009.1,1503038,CIENCIAS DO AMBIENTE,3,UNID. ACAD. DE ENGENHARIA CIVIL,5.5,Aprovado,2009.1,1,0
5575,333872184,14123100,ENGENHARIA ELETRICA,2011.1,1411075,CALCULO NUMERICO,4,UNID. ACAD. DE SISTEMAS E COMPUTACAO,8.3,Aprovado,2009.1,5,0
5576,333872184,14123100,ENGENHARIA ELETRICA,2011.1,1108029,MECANICA GERAL II,4,UNID. ACAD. DE FISICA,0,Reprovado por Falta,2009.1,5,0
5577,333872184,14123100,ENGENHARIA ELETRICA,2011.1,1404139,LAB. CIRCUITOS ELETRICOS I,1,UNID. ACAD. DE ENGENHARIA ELETRICA,3.7,Reprovado,2009.1,5,0
5578,333872184,14123100,ENGENHARIA ELETRICA,2009.1,1109035,ALGEBRA VETORIAL E GEOMETRIA ANALITICA,4,UNID. ACAD. DE MATEMATICA,7.2,Aprovado,2009.1,1,0
5579,333872184,14123100,ENGENHARIA ELETRICA,2011.1,1404137,CIRCUITOS ELETRICOS I,4,UNID. ACAD. DE ENGENHARIA ELETRICA,0,Reprovado por Falta,2009.1,5,0
5580,333872184,14123100,ENGENHARIA ELETRICA,2011.1,1114109,PROCESSOS ESTOCASTICOS,4,UNID. ACAD. DE ESTATISTICA,4,Reprovado,2009.1,5,0
5581,333872184,14123100,ENGENHARIA ELETRICA,2009.1,1411160,INTRODUCAO A PROGRAMACAO,4,UNID. ACAD. DE SISTEMAS E COMPUTACAO,5.1,Aprovado,2009.1,1,0
5582,333872184,14123100,ENGENHARIA ELETRICA,2009.1,1113004,EXPRESSAO GRAFICA,4,UNID. ACAD. DE ENGENHARIA DE PRODUCAO,7.4,Aprovado,2009.1,1,0
5583,333872184,14123100,ENGENHARIA ELETRICA,2009.1,1109103,CALCULO DIFERENCIAL E INTEGRAL I,4,UNID. ACAD. DE MATEMATICA,7.3,Aprovado,2009.1,1,0
5584,96408411,14123100,ENGENHARIA ELETRICA,2009.1,1411160,INTRODUCAO A PROGRAMACAO,4,UNID. ACAD. DE SISTEMAS E COMPUTACAO,9.7,Aprovado,2009.1,1,0
5585,96408411,14123100,ENGENHARIA ELETRICA,2011.1,1404138,CIRCUITOS ELETRICOS II,4,UNID. ACAD. DE ENGENHARIA ELETRICA,9.2,Aprovado,2009.1,5,0
5586,96408411,14123100,ENGENHARIA ELETRICA,2009.1,1113004,EXPRESSAO GRAFICA,4,UNID. ACAD. DE ENGENHARIA DE PRODUCAO,6.8,Aprovado,2009.1,1,0
5587,96408411,14123100,ENGENHARIA ELETRICA,2011.1,1114109,PROCESSOS ESTOCASTICOS,4,UNID. ACAD. DE ESTATISTICA,7,Aprovado,2009.1,5,0
5588,96408411,14123100,ENGENHARIA ELETRICA,2011.1,1404143,ONDAS E LINHAS,4,UNID. ACAD. DE ENGENHARIA ELETRICA,8.2,Aprovado,2009.1,5,0
5589,96408411,14123100,ENGENHARIA ELETRICA,2009.1,1109103,CALCULO DIFERENCIAL E INTEGRAL I,4,UNID. ACAD. DE MATEMATICA,8.8,Aprovado,2009.1,1,0
5590,96408411,14123100,ENGENHARIA ELETRICA,2011.1,1404140,LAB. CIRCUITOS ELETRICOS II,1,UNID. ACAD. DE ENGENHARIA ELETRICA,8.3,Aprovado,2009.1,5,0
5591,96408411,14123100,ENGENHARIA ELETRICA,2011.1,1108029,MECANICA GERAL II,4,UNID. ACAD. DE FISICA,5.6,Aprovado,2009.1,5,0
5592,96408411,14123100,ENGENHARIA ELETRICA,2009.1,1108030,FISICA GERAL I,4,UNID. ACAD. DE FISICA,7.4,Aprovado,2009.1,1,0
5593,96408411,14123100,ENGENHARIA ELETRICA,2009.1,1503038,CIENCIAS DO AMBIENTE,3,UNID. ACAD. DE ENGENHARIA CIVIL,7.3,Aprovado,2009.1,1,0
5594,96408411,14123100,ENGENHARIA ELETRICA,2009.1,1404132,INTRODUCAO A ENGENHARIA ELETRICA,2,UNID. ACAD. DE ENGENHARIA ELETRICA,10,Aprovado,2009.1,1,0
5595,96408411,14123100,ENGENHARIA ELETRICA,2011.1,1404160,ANALISE DE SINAIS E SISTEMAS,4,UNID. ACAD. DE ENGENHARIA ELETRICA,7.6,Aprovado,2009.1,5,0
5596,96408411,14123100,ENGENHARIA ELETRICA,2009.1,1109035,ALGEBRA VETORIAL E GEOMETRIA ANALITICA,4,UNID. ACAD. DE MATEMATICA,8.2,Aprovado,2009.1,1,0
5597,858944639,14123100,ENGENHARIA ELETRICA,2009.1,1404132,INTRODUCAO A ENGENHARIA ELETRICA,2,UNID. ACAD. DE ENGENHARIA ELETRICA,10,Aprovado,2009.1,1,0
5598,858944639,14123100,ENGENHARIA ELETRICA,2009.1,1109103,CALCULO DIFERENCIAL E INTEGRAL I,4,UNID. ACAD. DE MATEMATICA,8.8,Aprovado,2009.1,1,0
5599,858944639,14123100,ENGENHARIA ELETRICA,2011.1,1404144,DISPOSITIVOS ELETRONICOS,4,UNID. ACAD. DE ENGENHARIA ELETRICA,5,Aprovado,2009.1,5,0
5600,858944639,14123100,ENGENHARIA ELETRICA,2009.1,1113004,EXPRESSAO GRAFICA,4,UNID. ACAD. DE ENGENHARIA DE PRODUCAO,8,Aprovado,2009.1,1,0
5601,858944639,14123100,ENGENHARIA ELETRICA,2011.1,1404138,CIRCUITOS ELETRICOS II,4,UNID. ACAD. DE ENGENHARIA ELETRICA,7,Aprovado,2009.1,5,0
5602,858944639,14123100,ENGENHARIA ELETRICA,2011.1,1404140,LAB. CIRCUITOS ELETRICOS II,1,UNID. ACAD. DE ENGENHARIA ELETRICA,7.1,Aprovado,2009.1,5,0
5603,858944639,14123100,ENGENHARIA ELETRICA,2009.1,1109035,ALGEBRA VETORIAL E GEOMETRIA ANALITICA,4,UNID. ACAD. DE MATEMATICA,8.3,Aprovado,2009.1,1,0
5604,858944639,14123100,ENGENHARIA ELETRICA,2011.1,1106058,INTRODUCAO A CIENCIA DOS MATERIAIS,4,UNID. ACAD. DE ENGENHARIA DE MATERIAIS,8.2,Aprovado,2009.1,5,0
5605,858944639,14123100,ENGENHARIA ELETRICA,2011.1,1404142,LAB. ELETROMAGNETISMO,1,UNID. ACAD. DE ENGENHARIA ELETRICA,7.7,Aprovado,2009.1,5,0
5606,858944639,14123100,ENGENHARIA ELETRICA,2011.1,1109108,VARIAVEIS COMPLEXAS,4,UNID. ACAD. DE MATEMATICA,5.4,Aprovado,2009.1,5,0
5607,858944639,14123100,ENGENHARIA ELETRICA,2009.1,1411160,INTRODUCAO A PROGRAMACAO,4,UNID. ACAD. DE SISTEMAS E COMPUTACAO,8.2,Aprovado,2009.1,1,0
5608,858944639,14123100,ENGENHARIA ELETRICA,2009.1,1503038,CIENCIAS DO AMBIENTE,3,UNID. ACAD. DE ENGENHARIA CIVIL,7,Aprovado,2009.1,1,0
5609,858944639,14123100,ENGENHARIA ELETRICA,2009.1,1108030,FISICA GERAL I,4,UNID. ACAD. DE FISICA,7,Aprovado,2009.1,1,0
5610,858944639,14123100,ENGENHARIA ELETRICA,2011.1,1404147,LAB. DISPOSITIVOS ELETRONICOS,1,UNID. ACAD. DE ENGENHARIA ELETRICA,8.8,Aprovado,2009.1,5,0
5611,858944639,14123100,ENGENHARIA ELETRICA,2011.1,1404141,ELETROMAGNETISMO,4,UNID. ACAD. DE ENGENHARIA ELETRICA,7.6,Aprovado,2009.1,5,0
5612,621480867,14123100,ENGENHARIA ELETRICA,2011.1,1411075,CALCULO NUMERICO,4,UNID. ACAD. DE SISTEMAS E COMPUTACAO,8.3,Aprovado,2009.1,5,0
5613,621480867,14123100,ENGENHARIA ELETRICA,2009.1,1404132,INTRODUCAO A ENGENHARIA ELETRICA,2,UNID. ACAD. DE ENGENHARIA ELETRICA,10,Aprovado,2009.1,1,0
5614,621480867,14123100,ENGENHARIA ELETRICA,2011.1,1108029,MECANICA GERAL II,4,UNID. ACAD. DE FISICA,5.3,Aprovado,2009.1,5,0
5615,621480867,14123100,ENGENHARIA ELETRICA,2011.1,1404139,LAB. CIRCUITOS ELETRICOS I,1,UNID. ACAD. DE ENGENHARIA ELETRICA,7.5,Aprovado,2009.1,5,0
5616,621480867,14123100,ENGENHARIA ELETRICA,2009.1,1109103,CALCULO DIFERENCIAL E INTEGRAL I,4,UNID. ACAD. DE MATEMATICA,7,Aprovado,2009.1,1,0
5617,621480867,14123100,ENGENHARIA ELETRICA,2009.1,1113004,EXPRESSAO GRAFICA,4,UNID. ACAD. DE ENGENHARIA DE PRODUCAO,7.7,Aprovado,2009.1,1,0
5618,621480867,14123100,ENGENHARIA ELETRICA,2011.1,1109105,CALCULO DIFERENCIAL E INTEGRAL III,5,UNID. ACAD. DE MATEMATICA,5,Aprovado,2009.1,5,0
5619,621480867,14123100,ENGENHARIA ELETRICA,2009.1,1411160,INTRODUCAO A PROGRAMACAO,4,UNID. ACAD. DE SISTEMAS E COMPUTACAO,8.4,Aprovado,2009.1,1,0
5620,621480867,14123100,ENGENHARIA ELETRICA,2009.1,1109035,ALGEBRA VETORIAL E GEOMETRIA ANALITICA,4,UNID. ACAD. DE MATEMATICA,6.4,Aprovado,2009.1,1,0
5621,621480867,14123100,ENGENHARIA ELETRICA,2009.1,1108030,FISICA GERAL I,4,UNID. ACAD. DE FISICA,6,Aprovado,2009.1,1,0
5622,621480867,14123100,ENGENHARIA ELETRICA,2009.1,1503038,CIENCIAS DO AMBIENTE,3,UNID. ACAD. DE ENGENHARIA CIVIL,7.3,Aprovado,2009.1,1,0
5623,621480867,14123100,ENGENHARIA ELETRICA,2011.1,1114109,PROCESSOS ESTOCASTICOS,4,UNID. ACAD. DE ESTATISTICA,5.6,Aprovado,2009.1,5,0
5624,621480867,14123100,ENGENHARIA ELETRICA,2011.1,1404137,CIRCUITOS ELETRICOS I,4,UNID. ACAD. DE ENGENHARIA ELETRICA,5,Aprovado,2009.1,5,0
5625,146553322,14123100,ENGENHARIA ELETRICA,2009.1,1109035,ALGEBRA VETORIAL E GEOMETRIA ANALITICA,4,UNID. ACAD. DE MATEMATICA,8.2,Aprovado,2009.1,1,0
5626,146553322,14123100,ENGENHARIA ELETRICA,2011.1,1404139,LAB. CIRCUITOS ELETRICOS I,1,UNID. ACAD. DE ENGENHARIA ELETRICA,8.7,Aprovado,2009.1,5,0
5627,146553322,14123100,ENGENHARIA ELETRICA,2011.1,1108029,MECANICA GERAL II,4,UNID. ACAD. DE FISICA,7,Aprovado,2009.1,5,0
5628,146553322,14123100,ENGENHARIA ELETRICA,2009.1,1113004,EXPRESSAO GRAFICA,4,UNID. ACAD. DE ENGENHARIA DE PRODUCAO,8,Aprovado,2009.1,1,0
5629,146553322,14123100,ENGENHARIA ELETRICA,2011.1,1404137,CIRCUITOS ELETRICOS I,4,UNID. ACAD. DE ENGENHARIA ELETRICA,6,Aprovado,2009.1,5,0
5630,146553322,14123100,ENGENHARIA ELETRICA,2011.1,1404141,ELETROMAGNETISMO,4,UNID. ACAD. DE ENGENHARIA ELETRICA,5.7,Aprovado,2009.1,5,0
5631,146553322,14123100,ENGENHARIA ELETRICA,2009.1,1411160,INTRODUCAO A PROGRAMACAO,4,UNID. ACAD. DE SISTEMAS E COMPUTACAO,7.7,Aprovado,2009.1,1,0
5632,146553322,14123100,ENGENHARIA ELETRICA,2011.1,1114109,PROCESSOS ESTOCASTICOS,4,UNID. ACAD. DE ESTATISTICA,7.5,Aprovado,2009.1,5,0
5633,146553322,14123100,ENGENHARIA ELETRICA,2011.1,1109108,VARIAVEIS COMPLEXAS,4,UNID. ACAD. DE MATEMATICA,7,Aprovado,2009.1,5,0
5634,146553322,14123100,ENGENHARIA ELETRICA,2009.1,1503038,CIENCIAS DO AMBIENTE,3,UNID. ACAD. DE ENGENHARIA CIVIL,7.3,Aprovado,2009.1,1,0
5635,146553322,14123100,ENGENHARIA ELETRICA,2011.1,1404142,LAB. ELETROMAGNETISMO,1,UNID. ACAD. DE ENGENHARIA ELETRICA,7.7,Aprovado,2009.1,5,0
5636,146553322,14123100,ENGENHARIA ELETRICA,2009.1,1404132,INTRODUCAO A ENGENHARIA ELETRICA,2,UNID. ACAD. DE ENGENHARIA ELETRICA,10,Aprovado,2009.1,1,0
5637,146553322,14123100,ENGENHARIA ELETRICA,2009.1,1108030,FISICA GERAL I,4,UNID. ACAD. DE FISICA,7.3,Aprovado,2009.1,1,0
5638,146553322,14123100,ENGENHARIA ELETRICA,2011.1,1411075,CALCULO NUMERICO,4,UNID. ACAD. DE SISTEMAS E COMPUTACAO,9.3,Aprovado,2009.1,5,0
5639,146553322,14123100,ENGENHARIA ELETRICA,2009.1,1109103,CALCULO DIFERENCIAL E INTEGRAL I,4,UNID. ACAD. DE MATEMATICA,8,Aprovado,2009.1,1,0
5640,909089550,14123100,ENGENHARIA ELETRICA,2009.1,1503038,CIENCIAS DO AMBIENTE,3,UNID. ACAD. DE ENGENHARIA CIVIL,8,Aprovado,2009.1,1,0
5641,909089550,14123100,ENGENHARIA ELETRICA,2009.1,1108030,FISICA GERAL I,4,UNID. ACAD. DE FISICA,8.3,Aprovado,2009.1,1,0
5642,909089550,14123100,ENGENHARIA ELETRICA,2011.1,1108029,MECANICA GERAL II,4,UNID. ACAD. DE FISICA,7.5,Aprovado,2009.1,5,0
5643,909089550,14123100,ENGENHARIA ELETRICA,2011.1,1114107,PROBABILIDADE E ESTATISTICA,4,UNID. ACAD. DE ESTATISTICA,8.2,Aprovado,2009.1,5,0
5644,909089550,14123100,ENGENHARIA ELETRICA,2009.1,1109103,CALCULO DIFERENCIAL E INTEGRAL I,4,UNID. ACAD. DE MATEMATICA,9.3,Aprovado,2009.1,1,0
5645,909089550,14123100,ENGENHARIA ELETRICA,2011.1,1404137,CIRCUITOS ELETRICOS I,4,UNID. ACAD. DE ENGENHARIA ELETRICA,7.3,Aprovado,2009.1,5,0
5646,909089550,14123100,ENGENHARIA ELETRICA,2011.1,1404372,TE(FONTES REN DE ENERGIA E EFIC ENERG),4,UNID. ACAD. DE ENGENHARIA ELETRICA,7,Aprovado,2009.1,5,0
5647,909089550,14123100,ENGENHARIA ELETRICA,2011.1,1404143,ONDAS E LINHAS,4,UNID. ACAD. DE ENGENHARIA ELETRICA,8.7,Aprovado,2009.1,5,0
5648,909089550,14123100,ENGENHARIA ELETRICA,2009.1,1109035,ALGEBRA VETORIAL E GEOMETRIA ANALITICA,4,UNID. ACAD. DE MATEMATICA,8.2,Aprovado,2009.1,1,0
5649,909089550,14123100,ENGENHARIA ELETRICA,2009.1,1113004,EXPRESSAO GRAFICA,4,UNID. ACAD. DE ENGENHARIA DE PRODUCAO,7.3,Aprovado,2009.1,1,0
5650,909089550,14123100,ENGENHARIA ELETRICA,2011.1,1105373,TE(FUNDAMENTOS DO SETOR DE P&G),4,UNID. ACAD. DE ENGENHARIA MECANICA,8.3,Aprovado,2009.1,5,0
5651,909089550,14123100,ENGENHARIA ELETRICA,2011.1,1404160,ANALISE DE SINAIS E SISTEMAS,4,UNID. ACAD. DE ENGENHARIA ELETRICA,8.1,Aprovado,2009.1,5,0
5652,909089550,14123100,ENGENHARIA ELETRICA,2009.1,1404132,INTRODUCAO A ENGENHARIA ELETRICA,2,UNID. ACAD. DE ENGENHARIA ELETRICA,10,Aprovado,2009.1,1,0
5653,909089550,14123100,ENGENHARIA ELETRICA,2009.1,1411160,INTRODUCAO A PROGRAMACAO,4,UNID. ACAD. DE SISTEMAS E COMPUTACAO,4.7,Reprovado,2009.1,1,0
5654,671625778,14123100,ENGENHARIA ELETRICA,2009.1,1109035,ALGEBRA VETORIAL E GEOMETRIA ANALITICA,4,UNID. ACAD. DE MATEMATICA,7.7,Aprovado,2009.1,1,0
5655,671625778,14123100,ENGENHARIA ELETRICA,2011.1,1109108,VARIAVEIS COMPLEXAS,4,UNID. ACAD. DE MATEMATICA,5.1,Aprovado,2009.1,5,0
5656,671625778,14123100,ENGENHARIA ELETRICA,2009.1,1404132,INTRODUCAO A ENGENHARIA ELETRICA,2,UNID. ACAD. DE ENGENHARIA ELETRICA,9.5,Aprovado,2009.1,1,0
5657,671625778,14123100,ENGENHARIA ELETRICA,2009.1,1113004,EXPRESSAO GRAFICA,4,UNID. ACAD. DE ENGENHARIA DE PRODUCAO,8.6,Aprovado,2009.1,1,0
5658,671625778,14123100,ENGENHARIA ELETRICA,2011.1,1404139,LAB. CIRCUITOS ELETRICOS I,1,UNID. ACAD. DE ENGENHARIA ELETRICA,8.5,Aprovado,2009.1,5,0
5659,671625778,14123100,ENGENHARIA ELETRICA,2011.1,1404142,LAB. ELETROMAGNETISMO,1,UNID. ACAD. DE ENGENHARIA ELETRICA,7.2,Aprovado,2009.1,5,0
5660,671625778,14123100,ENGENHARIA ELETRICA,2011.1,1411075,CALCULO NUMERICO,4,UNID. ACAD. DE SISTEMAS E COMPUTACAO,7,Aprovado,2009.1,5,0
5661,671625778,14123100,ENGENHARIA ELETRICA,2009.1,1108030,FISICA GERAL I,4,UNID. ACAD. DE FISICA,6.5,Aprovado,2009.1,1,0
5662,671625778,14123100,ENGENHARIA ELETRICA,2011.1,1404137,CIRCUITOS ELETRICOS I,4,UNID. ACAD. DE ENGENHARIA ELETRICA,6,Aprovado,2009.1,5,0
5663,671625778,14123100,ENGENHARIA ELETRICA,2009.1,1411160,INTRODUCAO A PROGRAMACAO,4,UNID. ACAD. DE SISTEMAS E COMPUTACAO,7.9,Aprovado,2009.1,1,0
5664,671625778,14123100,ENGENHARIA ELETRICA,2011.1,1404141,ELETROMAGNETISMO,4,UNID. ACAD. DE ENGENHARIA ELETRICA,5.5,Aprovado,2009.1,5,0
5665,671625778,14123100,ENGENHARIA ELETRICA,2009.1,1503038,CIENCIAS DO AMBIENTE,3,UNID. ACAD. DE ENGENHARIA CIVIL,7,Aprovado,2009.1,1,0
5666,671625778,14123100,ENGENHARIA ELETRICA,2011.1,1114109,PROCESSOS ESTOCASTICOS,4,UNID. ACAD. DE ESTATISTICA,5.3,Aprovado,2009.1,5,0
5667,671625778,14123100,ENGENHARIA ELETRICA,2009.1,1109103,CALCULO DIFERENCIAL E INTEGRAL I,4,UNID. ACAD. DE MATEMATICA,7.2,Aprovado,2009.1,1,0
5668,671625778,14123100,ENGENHARIA ELETRICA,2011.1,1108029,MECANICA GERAL II,4,UNID. ACAD. DE FISICA,7.2,Aprovado,2009.1,5,0
5669,434162005,14123100,ENGENHARIA ELETRICA,2009.1,1411160,INTRODUCAO A PROGRAMACAO,4,UNID. ACAD. DE SISTEMAS E COMPUTACAO,8.8,Aprovado,2009.1,1,0
5670,434162005,14123100,ENGENHARIA ELETRICA,2009.1,1109035,ALGEBRA VETORIAL E GEOMETRIA ANALITICA,4,UNID. ACAD. DE MATEMATICA,8.3,Aprovado,2009.1,1,0
5671,434162005,14123100,ENGENHARIA ELETRICA,2011.1,1106058,INTRODUCAO A CIENCIA DOS MATERIAIS,4,UNID. ACAD. DE ENGENHARIA DE MATERIAIS,5.3,Aprovado,2009.1,5,0
5672,434162005,14123100,ENGENHARIA ELETRICA,2009.1,1404132,INTRODUCAO A ENGENHARIA ELETRICA,2,UNID. ACAD. DE ENGENHARIA ELETRICA,9,Aprovado,2009.1,1,0
5673,434162005,14123100,ENGENHARIA ELETRICA,2009.1,1113004,EXPRESSAO GRAFICA,4,UNID. ACAD. DE ENGENHARIA DE PRODUCAO,7.7,Aprovado,2009.1,1,0
5674,434162005,14123100,ENGENHARIA ELETRICA,2009.1,1109103,CALCULO DIFERENCIAL E INTEGRAL I,4,UNID. ACAD. DE MATEMATICA,9.2,Aprovado,2009.1,1,0
5675,434162005,14123100,ENGENHARIA ELETRICA,2011.1,1404144,DISPOSITIVOS ELETRONICOS,4,UNID. ACAD. DE ENGENHARIA ELETRICA,5.3,Aprovado,2009.1,5,0
5676,434162005,14123100,ENGENHARIA ELETRICA,2011.1,1404160,ANALISE DE SINAIS E SISTEMAS,4,UNID. ACAD. DE ENGENHARIA ELETRICA,7.6,Aprovado,2009.1,5,0
5677,434162005,14123100,ENGENHARIA ELETRICA,2011.1,1404147,LAB. DISPOSITIVOS ELETRONICOS,1,UNID. ACAD. DE ENGENHARIA ELETRICA,8,Aprovado,2009.1,5,0
5678,434162005,14123100,ENGENHARIA ELETRICA,2011.1,1114109,PROCESSOS ESTOCASTICOS,4,UNID. ACAD. DE ESTATISTICA,7,Aprovado,2009.1,5,0
5679,434162005,14123100,ENGENHARIA ELETRICA,2011.1,1404140,LAB. CIRCUITOS ELETRICOS II,1,UNID. ACAD. DE ENGENHARIA ELETRICA,7,Aprovado,2009.1,5,0
5680,434162005,14123100,ENGENHARIA ELETRICA,2009.1,1503038,CIENCIAS DO AMBIENTE,3,UNID. ACAD. DE ENGENHARIA CIVIL,7.8,Aprovado,2009.1,1,0
5681,434162005,14123100,ENGENHARIA ELETRICA,2011.1,1404138,CIRCUITOS ELETRICOS II,4,UNID. ACAD. DE ENGENHARIA ELETRICA,8.8,Aprovado,2009.1,5,0
5682,434162005,14123100,ENGENHARIA ELETRICA,2009.1,1108030,FISICA GERAL I,4,UNID. ACAD. DE FISICA,8,Aprovado,2009.1,1,0
5683,196698233,14123100,ENGENHARIA ELETRICA,2011.1,1404143,ONDAS E LINHAS,4,UNID. ACAD. DE ENGENHARIA ELETRICA,4.6,Reprovado,2009.1,5,0
5684,196698233,14123100,ENGENHARIA ELETRICA,2011.1,1303021,ECONOMIA,4,UNID. ACAD. DE ECONOMIA E FINANCAS,9.2,Aprovado,2009.1,5,0
5685,196698233,14123100,ENGENHARIA ELETRICA,2011.1,1404148,LAB. ELETRONICA,1,UNID. ACAD. DE ENGENHARIA ELETRICA,9,Aprovado,2009.1,5,0
5686,196698233,14123100,ENGENHARIA ELETRICA,2011.1,1404135,SISTEMAS ELETRICOS,4,UNID. ACAD. DE ENGENHARIA ELETRICA,3.7,Reprovado,2009.1,5,0
5687,196698233,14123100,ENGENHARIA ELETRICA,2011.1,1404152,CONVERSAO ELETROMECANICA,4,UNID. ACAD. DE ENGENHARIA ELETRICA,8,Aprovado,2009.1,5,0
5688,196698233,14123100,ENGENHARIA ELETRICA,2009.1,1108023,FISICA EXPERIMENTAL I,4,UNID. ACAD. DE FISICA,7,Aprovado,2009.1,1,0
5689,196698233,14123100,ENGENHARIA ELETRICA,2009.1,1301014,ADMINISTRACAO,4,UNID. ACAD. DE ADMINISTRACAO E CONTABILIDADE,9.2,Aprovado,2009.1,1,0
5690,196698233,14123100,ENGENHARIA ELETRICA,2009.1,1404165,ARQUITETURA DE SISTEMAS DIGITAIS,4,UNID. ACAD. DE ENGENHARIA ELETRICA,8.4,Aprovado,2009.1,1,0
5691,196698233,14123100,ENGENHARIA ELETRICA,2009.1,1411161,TECNICAS DE PROGRAMACAO,4,UNID. ACAD. DE SISTEMAS E COMPUTACAO,7,Aprovado,2009.1,1,0
5692,196698233,14123100,ENGENHARIA ELETRICA,2011.1,1404136,LAB. SISTEMAS ELETRICOS,1,UNID. ACAD. DE ENGENHARIA ELETRICA,7,Aprovado,2009.1,5,0
5693,196698233,14123100,ENGENHARIA ELETRICA,2011.1,1404184,SISTEMAS DE AUTOMACAO INDUSTRIAL,4,UNID. ACAD. DE ENGENHARIA ELETRICA,6.5,Aprovado,2009.1,5,0
5694,196698233,14123100,ENGENHARIA ELETRICA,2009.1,1404166,LAB ARQUIT. DE SISTEMAS DIGITAIS,2,UNID. ACAD. DE ENGENHARIA ELETRICA,8.7,Aprovado,2009.1,1,0
